noted_date,simple_id,room_id,temp,out/in
2018-03-09 09:23:00,95179,Room Admin,32,In
2018-03-09 09:23:00,95167,Room Admin,32,In
2018-03-09 09:23:00,95166,Room Admin,32,In
2018-03-09 09:23:00,95171,Room Admin,32,In
2018-03-09 09:23:00,95170,Room Admin,32,In
2018-03-09 09:24:00,95156,Room Admin,32,In
2018-03-09 09:24:00,95147,Room Admin,32,In
2018-03-09 09:24:00,95149,Room Admin,32,In
2018-03-09 09:24:00,95150,Room Admin,32,In
2018-03-09 09:24:00,95155,Room Admin,32,In
2018-03-09 09:24:00,95153,Room Admin,32,In
2018-03-09 09:24:00,95165,Room Admin,32,In
2018-03-09 09:24:00,95164,Room Admin,32,In
2018-03-09 09:24:00,95152,Room Admin,32,In
2018-03-09 09:24:00,95162,Room Admin,32,In
2018-03-09 09:24:00,95154,Room Admin,32,In
2018-03-09 09:24:00,95160,Room Admin,32,In
2018-03-09 09:24:00,95159,Room Admin,32,In
2018-03-09 09:24:00,95158,Room Admin,32,In
2018-03-09 09:24:00,95157,Room Admin,32,In
2018-03-09 09:24:00,95163,Room Admin,32,In
2018-03-09 09:24:00,95161,Room Admin,32,In
2018-03-09 09:25:00,95134,Room Admin,32,In
2018-03-09 09:25:00,95133,Room Admin,32,In
2018-03-09 09:25:00,95132,Room Admin,32,In
2018-03-09 09:25:00,95131,Room Admin,33,In
2018-03-09 09:25:00,95130,Room Admin,32,In
2018-03-09 09:25:00,95135,Room Admin,32,In
2018-03-09 09:25:00,95138,Room Admin,32,In
2018-03-09 09:25:00,95146,Room Admin,32,In
2018-03-09 09:25:00,95145,Room Admin,32,In
2018-03-09 09:25:00,95142,Room Admin,32,In
2018-03-09 09:25:00,95141,Room Admin,32,In
2018-03-09 09:25:00,95137,Room Admin,32,In
2018-03-09 09:25:00,95139,Room Admin,32,In
2018-03-09 09:26:00,95112,Room Admin,32,In
2018-03-09 09:26:00,95127,Room Admin,32,In
2018-03-09 09:26:00,95122,Room Admin,32,In
2018-03-09 09:26:00,95118,Room Admin,32,In
2018-03-09 09:26:00,95116,Room Admin,32,In
2018-03-09 09:26:00,95115,Room Admin,32,In
2018-03-09 09:26:00,95114,Room Admin,32,In
2018-03-09 09:26:00,95113,Room Admin,32,In
2018-03-09 09:26:00,95125,Room Admin,32,In
2018-03-09 09:27:00,95102,Room Admin,32,In
2018-03-09 09:27:00,95101,Room Admin,32,In
2018-03-09 09:27:00,95092,Room Admin,32,In
2018-03-09 09:27:00,95095,Room Admin,32,In
2018-03-09 09:27:00,95107,Room Admin,32,In
2018-03-09 09:27:00,95104,Room Admin,32,In
2018-03-09 09:27:00,95105,Room Admin,32,In
2018-03-09 09:27:00,95106,Room Admin,32,In
2018-03-09 09:27:00,95103,Room Admin,32,In
2018-03-09 09:27:00,95100,Room Admin,32,In
2018-03-09 09:28:00,95089,Room Admin,32,In
2018-03-09 09:28:00,95073,Room Admin,32,In
2018-03-09 09:28:00,95074,Room Admin,32,In
2018-03-09 09:28:00,95075,Room Admin,32,In
2018-03-09 09:28:00,95076,Room Admin,32,In
2018-03-09 09:28:00,95077,Room Admin,32,In
2018-03-09 09:28:00,95090,Room Admin,32,In
2018-03-09 09:28:00,95078,Room Admin,32,In
2018-03-09 09:28:00,95081,Room Admin,32,In
2018-03-09 09:28:00,95083,Room Admin,32,In
2018-03-09 09:28:00,95084,Room Admin,32,In
2018-03-09 09:28:00,95087,Room Admin,32,In
2018-03-09 09:28:00,95088,Room Admin,32,In
2018-03-09 09:28:00,95079,Room Admin,32,In
2018-03-09 09:29:00,95059,Room Admin,32,In
2018-03-09 09:29:00,95061,Room Admin,32,In
2018-03-09 09:29:00,95062,Room Admin,32,In
2018-03-09 09:29:00,95060,Room Admin,32,In
2018-03-09 09:29:00,95065,Room Admin,32,In
2018-03-09 09:29:00,95064,Room Admin,32,In
2018-03-09 09:29:00,95071,Room Admin,32,In
2018-03-09 09:29:00,95063,Room Admin,32,In
2018-03-09 09:29:00,95067,Room Admin,32,In
2018-03-09 09:29:00,95069,Room Admin,32,In
2018-03-09 09:31:00,95054,Room Admin,32,In
2018-03-09 09:31:00,95053,Room Admin,32,In
2018-03-09 09:31:00,95050,Room Admin,32,In
2018-03-09 09:31:00,95049,Room Admin,32,In
2018-03-09 10:04:00,94958,Room Admin,33,In
2018-03-09 10:04:00,94957,Room Admin,32,In
2018-03-09 10:27:00,94903,Room Admin,31,In
2018-03-09 10:27:00,94902,Room Admin,32,In
2018-03-09 11:13:00,94742,Room Admin,32,In
2018-03-09 11:13:00,94743,Room Admin,33,In
2018-03-09 11:27:00,94726,Room Admin,32,In
2018-03-09 11:27:00,94727,Room Admin,33,In
2018-03-09 11:34:00,94702,Room Admin,31,In
2018-03-09 11:34:00,94701,Room Admin,32,In
2018-03-09 12:17:00,94668,Room Admin,32,In
2018-03-09 12:17:00,94667,Room Admin,32,In
2018-03-09 12:18:00,94666,Room Admin,32,In
2018-03-09 12:18:00,94665,Room Admin,32,In
2018-03-09 12:18:00,94664,Room Admin,32,In
2018-03-09 12:18:00,94663,Room Admin,32,In
2018-03-09 12:18:00,94662,Room Admin,32,In
2018-03-09 12:18:00,94659,Room Admin,32,In
2018-03-09 12:18:00,94660,Room Admin,32,In
2018-03-09 12:18:00,94661,Room Admin,32,In
2018-03-09 12:20:00,94655,Room Admin,32,In
2018-03-09 12:20:00,94654,Room Admin,32,In
2018-03-09 12:23:00,94643,Room Admin,32,In
2018-03-09 12:23:00,94642,Room Admin,32,In
2018-03-09 12:28:00,94634,Room Admin,32,In
2018-03-09 12:28:00,94633,Room Admin,32,In
2018-03-09 12:28:00,94632,Room Admin,32,In
2018-03-09 12:28:00,94631,Room Admin,32,In
2018-03-09 12:29:00,94622,Room Admin,32,In
2018-03-09 12:29:00,94624,Room Admin,32,In
2018-03-09 12:29:00,94627,Room Admin,32,In
2018-03-09 12:29:00,94626,Room Admin,32,In
2018-03-09 12:29:00,94628,Room Admin,32,In
2018-03-09 12:31:00,94614,Room Admin,32,In
2018-03-09 12:31:00,94613,Room Admin,32,In
2018-03-09 12:31:00,94612,Room Admin,32,In
2018-03-09 12:31:00,94611,Room Admin,32,In
2018-03-09 12:31:00,94610,Room Admin,32,In
2018-03-09 12:31:00,94609,Room Admin,32,In
2018-03-09 12:31:00,94608,Room Admin,32,In
2018-03-09 12:31:00,94607,Room Admin,32,In
2018-03-09 12:32:00,94606,Room Admin,32,In
2018-03-09 12:32:00,94605,Room Admin,32,In
2018-03-09 12:33:00,94602,Room Admin,32,In
2018-03-09 12:33:00,94603,Room Admin,32,In
2018-03-09 12:33:00,94604,Room Admin,32,In
2018-03-09 12:33:00,94601,Room Admin,32,In
2018-03-09 12:33:00,94599,Room Admin,32,In
2018-03-09 12:33:00,94600,Room Admin,32,In
2018-03-09 13:53:00,94469,Room Admin,32,In
2018-03-09 13:53:00,94470,Room Admin,32,In
2018-03-09 13:56:00,94468,Room Admin,32,In
2018-03-09 13:56:00,94467,Room Admin,32,In
2018-03-09 13:56:00,94462,Room Admin,33,In
2018-03-09 13:56:00,94461,Room Admin,32,In
2018-03-09 13:57:00,94459,Room Admin,32,In
2018-03-09 13:57:00,94460,Room Admin,32,In
2018-03-09 13:58:00,94457,Room Admin,32,In
2018-03-09 13:58:00,94458,Room Admin,32,In
2018-03-09 14:00:00,94454,Room Admin,32,In
2018-03-09 14:00:00,94453,Room Admin,32,In
2018-03-09 14:01:00,94449,Room Admin,32,In
2018-03-09 14:01:00,94446,Room Admin,32,In
2018-03-09 14:01:00,94452,Room Admin,32,In
2018-03-09 14:01:00,94451,Room Admin,32,In
2018-03-09 14:01:00,94450,Room Admin,32,In
2018-03-09 14:01:00,94447,Room Admin,32,In
2018-03-09 14:01:00,94448,Room Admin,32,In
2018-03-09 14:02:00,94443,Room Admin,32,In
2018-03-09 14:02:00,94436,Room Admin,32,In
2018-03-09 14:02:00,94444,Room Admin,32,In
2018-03-09 14:02:00,94440,Room Admin,32,In
2018-03-09 14:02:00,94441,Room Admin,32,In
2018-03-09 14:02:00,94439,Room Admin,32,In
2018-03-09 14:02:00,94445,Room Admin,32,In
2018-03-09 14:02:00,94442,Room Admin,32,In
2018-03-09 14:03:00,94435,Room Admin,32,In
2018-03-09 14:03:00,94434,Room Admin,32,In
2018-03-09 14:03:00,94433,Room Admin,32,In
2018-03-09 14:03:00,94432,Room Admin,32,In
2018-03-09 14:03:00,94429,Room Admin,32,In
2018-03-09 14:03:00,94428,Room Admin,32,In
2018-03-09 14:03:00,94427,Room Admin,32,In
2018-03-09 14:03:00,94426,Room Admin,32,In
2018-03-09 14:03:00,94424,Room Admin,32,In
2018-03-09 14:03:00,94425,Room Admin,32,In
2018-03-09 14:04:00,94423,Room Admin,32,In
2018-03-09 14:04:00,94422,Room Admin,32,In
2018-03-09 14:04:00,94421,Room Admin,32,In
2018-03-09 14:04:00,94420,Room Admin,32,In
2018-03-09 14:04:00,94419,Room Admin,32,In
2018-03-09 14:05:00,94409,Room Admin,32,In
2018-03-09 14:05:00,94410,Room Admin,32,In
2018-03-09 14:05:00,94411,Room Admin,32,In
2018-03-09 14:05:00,94413,Room Admin,32,In
2018-03-09 14:05:00,94412,Room Admin,32,In
2018-03-09 14:05:00,94415,Room Admin,32,In
2018-03-09 14:05:00,94416,Room Admin,32,In
2018-03-09 14:05:00,94417,Room Admin,32,In
2018-03-09 14:05:00,94418,Room Admin,32,In
2018-03-09 14:05:00,94414,Room Admin,32,In
2018-03-09 14:07:00,94406,Room Admin,32,In
2018-03-09 14:07:00,94405,Room Admin,32,In
2018-03-09 14:07:00,94404,Room Admin,32,In
2018-03-09 14:08:00,94396,Room Admin,32,In
2018-03-09 14:08:00,94393,Room Admin,32,In
2018-03-09 14:08:00,94394,Room Admin,32,In
2018-03-09 14:08:00,94395,Room Admin,32,In
2018-03-09 14:08:00,94397,Room Admin,32,In
2018-03-09 14:08:00,94392,Room Admin,32,In
2018-03-09 14:08:00,94399,Room Admin,32,In
2018-03-09 14:08:00,94403,Room Admin,32,In
2018-03-09 14:08:00,94402,Room Admin,32,In
2018-03-09 14:08:00,94398,Room Admin,32,In
2018-03-09 14:08:00,94400,Room Admin,32,In
2018-03-09 14:08:00,94401,Room Admin,32,In
2018-03-09 14:09:00,94389,Room Admin,32,In
2018-03-09 14:09:00,94388,Room Admin,32,In
2018-03-09 14:09:00,94387,Room Admin,32,In
2018-03-09 14:09:00,94385,Room Admin,32,In
2018-03-09 14:09:00,94384,Room Admin,32,In
2018-03-09 14:09:00,94383,Room Admin,32,In
2018-03-09 14:09:00,94382,Room Admin,32,In
2018-03-09 14:09:00,94381,Room Admin,32,In
2018-03-09 14:09:00,94386,Room Admin,32,In
2018-03-09 14:10:00,94376,Room Admin,32,In
2018-03-09 14:10:00,94374,Room Admin,32,In
2018-03-09 14:10:00,94375,Room Admin,32,In
2018-03-09 14:10:00,94377,Room Admin,32,In
2018-03-09 14:10:00,94379,Room Admin,32,In
2018-03-09 14:10:00,94380,Room Admin,32,In
2018-03-09 14:10:00,94378,Room Admin,32,In
2018-03-09 14:11:00,94373,Room Admin,32,In
2018-03-09 14:11:00,94372,Room Admin,32,In
2018-03-09 14:11:00,94371,Room Admin,32,In
2018-03-09 14:11:00,94369,Room Admin,32,In
2018-03-09 14:11:00,94367,Room Admin,32,In
2018-03-09 14:11:00,94366,Room Admin,32,In
2018-03-09 14:11:00,94365,Room Admin,32,In
2018-03-09 14:11:00,94364,Room Admin,32,In
2018-03-09 14:11:00,94363,Room Admin,32,In
2018-03-09 14:11:00,94362,Room Admin,32,In
2018-03-09 14:11:00,94361,Room Admin,32,In
2018-03-09 14:11:00,94360,Room Admin,32,In
2018-03-09 14:11:00,94359,Room Admin,32,In
2018-03-09 14:12:00,94356,Room Admin,32,In
2018-03-09 14:12:00,94358,Room Admin,32,In
2018-03-09 14:12:00,94357,Room Admin,32,In
2018-03-09 14:12:00,94355,Room Admin,32,In
2018-03-09 14:12:00,94354,Room Admin,32,In
2018-03-09 14:12:00,94351,Room Admin,32,In
2018-03-09 14:12:00,94350,Room Admin,32,In
2018-03-09 14:12:00,94347,Room Admin,32,In
2018-03-09 14:13:00,94333,Room Admin,32,In
2018-03-09 14:13:00,94332,Room Admin,32,In
2018-03-09 14:13:00,94334,Room Admin,32,In
2018-03-09 14:13:00,94328,Room Admin,32,In
2018-03-09 14:13:00,94329,Room Admin,32,In
2018-03-09 14:13:00,94335,Room Admin,32,In
2018-03-09 14:13:00,94331,Room Admin,32,In
2018-03-09 14:13:00,94339,Room Admin,32,In
2018-03-09 14:13:00,94340,Room Admin,32,In
2018-03-09 14:13:00,94342,Room Admin,32,In
2018-03-09 14:13:00,94346,Room Admin,32,In
2018-03-09 14:13:00,94338,Room Admin,32,In
2018-03-09 14:14:00,94327,Room Admin,32,In
2018-03-09 14:14:00,94326,Room Admin,32,In
2018-03-09 14:14:00,94319,Room Admin,32,In
2018-03-09 14:14:00,94317,Room Admin,32,In
2018-03-09 14:14:00,94314,Room Admin,32,In
2018-03-09 14:14:00,94309,Room Admin,32,In
2018-03-09 14:14:00,94305,Room Admin,32,In
2018-03-09 14:14:00,94302,Room Admin,32,In
2018-03-09 14:15:00,94281,Room Admin,32,In
2018-03-09 14:15:00,94286,Room Admin,32,In
2018-03-09 14:15:00,94299,Room Admin,32,In
2018-03-09 14:15:00,94288,Room Admin,32,In
2018-03-09 14:15:00,94295,Room Admin,32,In
2018-03-09 14:15:00,94287,Room Admin,32,In
2018-03-09 14:15:00,94298,Room Admin,32,In
2018-03-09 14:16:00,94279,Room Admin,32,In
2018-03-09 14:16:00,94274,Room Admin,32,In
2018-03-09 14:16:00,94271,Room Admin,32,In
2018-03-09 14:16:00,94263,Room Admin,32,In
2018-03-09 14:16:00,94261,Room Admin,32,In
2018-03-09 14:16:00,94258,Room Admin,32,In
2018-03-09 14:17:00,94242,Room Admin,32,In
2018-03-09 14:17:00,94243,Room Admin,32,In
2018-03-09 14:17:00,94244,Room Admin,32,In
2018-03-09 14:17:00,94245,Room Admin,32,In
2018-03-09 14:17:00,94251,Room Admin,32,In
2018-03-09 14:17:00,94249,Room Admin,32,In
2018-03-09 14:17:00,94250,Room Admin,32,In
2018-03-09 14:17:00,94253,Room Admin,32,In
2018-03-09 14:17:00,94255,Room Admin,32,In
2018-03-09 14:17:00,94247,Room Admin,32,In
2018-03-09 14:18:00,94241,Room Admin,32,In
2018-03-09 14:18:00,94239,Room Admin,32,In
2018-03-09 14:18:00,94240,Room Admin,32,In
2018-03-09 14:18:00,94237,Room Admin,32,In
2018-03-09 14:18:00,94238,Room Admin,32,In
2018-03-09 14:18:00,94230,Room Admin,32,In
2018-03-09 14:18:00,94231,Room Admin,32,In
2018-03-09 14:18:00,94232,Room Admin,32,In
2018-03-09 14:18:00,94234,Room Admin,32,In
2018-03-09 14:18:00,94235,Room Admin,32,In
2018-03-09 14:18:00,94233,Room Admin,32,In
2018-03-09 14:18:00,94236,Room Admin,32,In
2018-03-09 14:19:00,94229,Room Admin,32,In
2018-03-09 14:19:00,94228,Room Admin,32,In
2018-03-09 14:19:00,94227,Room Admin,32,In
2018-03-09 14:19:00,94226,Room Admin,32,In
2018-03-09 14:19:00,94225,Room Admin,32,In
2018-03-09 14:19:00,94224,Room Admin,32,In
2018-03-09 14:19:00,94223,Room Admin,32,In
2018-03-09 14:19:00,94222,Room Admin,32,In
2018-03-09 14:19:00,94221,Room Admin,32,In
2018-03-09 14:20:00,94214,Room Admin,32,In
2018-03-09 14:20:00,94216,Room Admin,32,In
2018-03-09 14:20:00,94215,Room Admin,32,In
2018-03-09 14:20:00,94219,Room Admin,32,In
2018-03-09 14:20:00,94217,Room Admin,32,In
2018-03-09 14:20:00,94218,Room Admin,32,In
2018-03-09 14:20:00,94220,Room Admin,32,In
2018-03-09 14:21:00,94212,Room Admin,32,In
2018-03-09 14:21:00,94211,Room Admin,32,In
2018-03-09 14:21:00,94210,Room Admin,32,In
2018-03-09 14:21:00,94209,Room Admin,32,In
2018-03-09 14:21:00,94208,Room Admin,32,In
2018-03-09 14:21:00,94213,Room Admin,32,In
2018-03-09 14:22:00,94206,Room Admin,32,In
2018-03-09 14:22:00,94205,Room Admin,32,In
2018-03-09 14:22:00,94204,Room Admin,32,In
2018-03-09 14:22:00,94201,Room Admin,32,In
2018-03-09 14:22:00,94200,Room Admin,32,In
2018-03-09 14:22:00,94199,Room Admin,32,In
2018-03-09 14:22:00,94207,Room Admin,32,In
2018-03-09 14:23:00,94190,Room Admin,32,In
2018-03-09 14:23:00,94198,Room Admin,32,In
2018-03-09 14:23:00,94197,Room Admin,32,In
2018-03-09 14:23:00,94196,Room Admin,32,In
2018-03-09 14:23:00,94195,Room Admin,32,In
2018-03-09 14:23:00,94194,Room Admin,32,In
2018-03-09 14:23:00,94193,Room Admin,32,In
2018-03-09 14:23:00,94189,Room Admin,32,In
2018-03-09 14:23:00,94188,Room Admin,32,In
2018-03-09 14:23:00,94187,Room Admin,32,In
2018-03-09 14:23:00,94186,Room Admin,32,In
2018-03-09 14:24:00,94185,Room Admin,32,In
2018-03-09 14:24:00,94183,Room Admin,32,In
2018-03-09 14:24:00,94182,Room Admin,32,In
2018-03-09 14:24:00,94180,Room Admin,32,In
2018-03-09 14:24:00,94181,Room Admin,32,In
2018-03-09 14:24:00,94184,Room Admin,32,In
2018-03-09 14:26:00,94177,Room Admin,32,In
