noted_date,simple_id,room_id,temp,out/in
2018-10-31 07:04:00,16475,Room Admin,45,Out
2018-10-31 07:00:00,16476,Room Admin,45,Out
2018-10-31 06:52:00,16479,Room Admin,45,Out
2018-10-31 06:35:00,16483,Room Admin,44,Out
2018-10-31 06:19:00,16489,Room Admin,43,Out
2018-10-31 06:17:00,16490,Room Admin,44,Out
2018-10-31 06:04:00,16493,Room Admin,43,Out
2018-10-31 05:58:00,16495,Room Admin,43,Out
2018-10-31 05:56:00,16496,Room Admin,42,Out
2018-10-31 05:52:00,16497,Room Admin,43,Out
2018-10-31 05:50:00,16498,Room Admin,42,Out
2018-10-31 05:44:00,16499,Room Admin,42,Out
2018-10-31 05:34:00,16501,Room Admin,42,Out
2018-10-31 05:32:00,16502,Room Admin,42,Out
2018-10-31 05:30:00,16503,Room Admin,43,Out
2018-10-31 05:14:00,16505,Room Admin,42,Out
2018-10-31 05:12:00,16506,Room Admin,43,Out
2018-10-31 04:58:00,16507,Room Admin,42,Out
2018-10-31 04:56:00,16508,Room Admin,41,Out
2018-10-31 04:48:00,16510,Room Admin,42,Out
2018-10-31 04:44:00,16511,Room Admin,41,Out
2018-10-31 04:40:00,16512,Room Admin,42,Out
2018-10-31 04:40:00,16513,Room Admin,42,Out
2018-10-31 04:38:00,16514,Room Admin,41,Out
2018-10-31 04:38:00,16515,Room Admin,42,Out
2018-10-31 04:35:00,16516,Room Admin,41,Out
2018-10-31 04:33:00,16517,Room Admin,42,Out
2018-10-31 04:33:00,16518,Room Admin,41,Out
2018-10-31 04:32:00,16519,Room Admin,42,Out
2018-10-31 04:30:00,16520,Room Admin,41,Out
2018-10-31 04:26:00,16522,Room Admin,41,Out
2018-10-31 04:24:00,16523,Room Admin,41,Out
2018-10-31 04:18:00,16524,Room Admin,41,Out
2018-10-31 04:16:00,16525,Room Admin,40,Out
2018-10-31 04:14:00,16526,Room Admin,40,Out
2018-10-31 04:12:00,16527,Room Admin,39,Out
2018-10-31 03:58:00,16529,Room Admin,40,Out
2018-10-31 03:54:00,16530,Room Admin,40,Out
2018-10-31 03:52:00,16532,Room Admin,40,Out
2018-10-31 03:50:00,16534,Room Admin,40,Out
2018-10-31 03:48:00,16535,Room Admin,39,Out
2018-10-31 03:46:00,16536,Room Admin,40,Out
2018-10-31 03:44:00,16537,Room Admin,39,Out
2018-10-31 03:42:00,16539,Room Admin,40,Out
2018-10-31 03:40:00,16541,Room Admin,39,Out
2018-10-31 03:38:00,16542,Room Admin,39,Out
2018-10-31 03:34:00,16544,Room Admin,40,Out
2018-10-31 03:32:00,16545,Room Admin,39,Out
2018-10-31 03:30:00,16546,Room Admin,39,Out
2018-10-31 03:26:00,16548,Room Admin,39,Out
2018-10-31 03:24:00,16549,Room Admin,39,Out
2018-10-31 03:20:00,16550,Room Admin,39,Out
2018-10-31 03:18:00,16551,Room Admin,38,Out
2018-10-31 03:08:00,16553,Room Admin,39,Out
2018-10-31 03:02:00,16555,Room Admin,40,Out
2018-10-31 02:58:00,16557,Room Admin,39,Out
2018-10-31 02:56:00,16558,Room Admin,39,Out
2018-10-31 02:54:00,16559,Room Admin,38,Out
2018-10-31 02:52:00,16560,Room Admin,38,Out
2018-10-31 02:50:00,16561,Room Admin,38,Out
2018-10-31 02:48:00,16563,Room Admin,37,Out
2018-10-31 02:44:00,16565,Room Admin,37,Out
2018-10-31 02:42:00,16567,Room Admin,36,Out
2018-10-31 02:40:00,16568,Room Admin,36,Out
2018-10-31 02:38:00,16570,Room Admin,36,Out
2018-10-31 02:36:00,16572,Room Admin,36,Out
2018-10-31 02:34:00,16573,Room Admin,37,Out
2018-10-31 02:26:00,16574,Room Admin,37,Out
2018-10-31 02:24:00,16575,Room Admin,37,Out
2018-10-31 02:22:00,16576,Room Admin,36,Out
2018-10-31 02:20:00,16577,Room Admin,37,Out
2018-10-31 02:18:00,16578,Room Admin,39,Out
2018-10-31 02:16:00,16579,Room Admin,38,Out
2018-10-31 02:12:00,16580,Room Admin,38,Out
2018-10-31 02:08:00,16581,Room Admin,39,Out
2018-10-31 02:06:00,16582,Room Admin,38,Out
2018-10-31 02:04:00,16583,Room Admin,39,Out
2018-10-31 02:02:00,16584,Room Admin,38,Out
2018-10-31 02:00:00,16585,Room Admin,39,Out
2018-10-31 01:56:00,16586,Room Admin,38,Out
2018-10-31 01:54:00,16587,Room Admin,39,Out
2018-10-31 01:52:00,16588,Room Admin,39,Out
2018-10-31 01:44:00,16589,Room Admin,38,Out
2018-10-31 01:40:00,16590,Room Admin,39,Out
2018-10-31 01:34:00,16591,Room Admin,38,Out
2018-10-31 01:32:00,16592,Room Admin,39,Out
2018-10-31 01:30:00,16593,Room Admin,38,Out
2018-10-31 01:26:00,16594,Room Admin,38,Out
2018-10-31 01:22:00,16595,Room Admin,38,Out
2018-10-31 01:20:00,16596,Room Admin,39,Out
2018-10-31 01:14:00,16597,Room Admin,38,Out
2018-10-31 01:08:00,16598,Room Admin,38,Out
2018-10-31 01:06:00,16599,Room Admin,39,Out
2018-10-31 01:04:00,16600,Room Admin,39,Out
2018-10-31 00:56:00,16601,Room Admin,39,Out
2018-10-31 00:54:00,16602,Room Admin,39,Out
2018-10-31 00:52:00,16603,Room Admin,39,Out
2018-10-31 00:48:00,16604,Room Admin,39,Out
2018-10-31 00:42:00,16605,Room Admin,39,Out
2018-10-31 00:40:00,16606,Room Admin,39,Out
2018-10-31 00:38:00,16607,Room Admin,40,Out
2018-10-31 00:36:00,16608,Room Admin,39,Out
2018-10-31 00:34:00,16609,Room Admin,40,Out
2018-10-31 00:32:00,16610,Room Admin,39,Out
2018-10-31 00:30:00,16611,Room Admin,40,Out
2018-10-31 00:28:00,16612,Room Admin,39,Out
2018-10-31 00:26:00,16613,Room Admin,40,Out
2018-10-31 00:22:00,16614,Room Admin,41,Out
2018-10-31 00:20:00,16615,Room Admin,38,Out
2018-10-31 00:14:00,16616,Room Admin,40,Out
2018-10-31 00:06:00,16618,Room Admin,40,Out
2018-10-31 00:04:00,16619,Room Admin,41,Out
2018-10-31 00:02:00,16620,Room Admin,40,Out
2018-10-30 23:52:00,16622,Room Admin,40,Out
2018-10-30 23:50:00,16624,Room Admin,39,Out
2018-10-30 23:48:00,16625,Room Admin,39,Out
2018-10-30 23:46:00,16627,Room Admin,40,Out
2018-10-30 23:44:00,16628,Room Admin,39,Out
2018-10-30 23:40:00,16630,Room Admin,38,Out
2018-10-30 23:38:00,16631,Room Admin,39,Out
2018-10-30 23:36:00,16632,Room Admin,38,Out
2018-10-30 23:32:00,16633,Room Admin,38,Out
2018-10-30 23:30:00,16634,Room Admin,39,Out
2018-10-30 23:28:00,16635,Room Admin,38,Out
2018-10-30 23:22:00,16636,Room Admin,39,Out
2018-10-30 23:18:00,16637,Room Admin,38,Out
2018-10-30 23:12:00,16638,Room Admin,38,Out
2018-10-30 23:06:00,16640,Room Admin,39,Out
2018-10-30 23:00:00,16641,Room Admin,39,Out
2018-10-30 22:58:00,16642,Room Admin,38,Out
2018-10-30 22:56:00,16643,Room Admin,39,Out
2018-10-30 22:48:00,16644,Room Admin,39,Out
2018-10-30 22:44:00,16645,Room Admin,39,Out
2018-10-30 22:36:00,16646,Room Admin,39,Out
2018-10-30 22:34:00,16647,Room Admin,38,Out
2018-10-30 22:28:00,16648,Room Admin,39,Out
2018-10-30 22:26:00,16649,Room Admin,39,Out
2018-10-30 22:24:00,16650,Room Admin,39,Out
2018-10-30 22:22:00,16651,Room Admin,39,Out
2018-10-30 22:20:00,16652,Room Admin,41,Out
2018-10-30 22:14:00,16653,Room Admin,39,Out
2018-10-30 22:08:00,16654,Room Admin,39,Out
2018-10-30 22:06:00,16655,Room Admin,40,Out
2018-10-30 22:04:00,16656,Room Admin,39,Out
2018-10-30 22:00:00,16657,Room Admin,40,Out
2018-10-30 21:56:00,16658,Room Admin,39,Out
2018-10-30 21:52:00,16659,Room Admin,40,Out
2018-10-30 21:48:00,16660,Room Admin,39,Out
2018-10-30 21:46:00,16661,Room Admin,40,Out
2018-10-30 21:44:00,16662,Room Admin,39,Out
2018-10-30 21:42:00,16663,Room Admin,40,Out
2018-10-30 21:36:00,16664,Room Admin,40,Out
2018-10-30 21:34:00,16665,Room Admin,40,Out
2018-10-30 21:32:00,16666,Room Admin,41,Out
2018-10-30 21:26:00,16667,Room Admin,40,Out
2018-10-30 21:22:00,16668,Room Admin,40,Out
2018-10-30 21:18:00,16669,Room Admin,40,Out
2018-10-30 21:16:00,16670,Room Admin,39,Out
2018-10-30 21:14:00,16671,Room Admin,40,Out
2018-10-30 21:05:00,16672,Room Admin,40,Out
2018-10-30 21:03:00,16673,Room Admin,41,Out
2018-10-30 20:59:00,16674,Room Admin,40,Out
2018-10-30 20:55:00,16675,Room Admin,40,Out
2018-10-30 20:53:00,16676,Room Admin,41,Out
2018-10-30 20:45:00,16677,Room Admin,41,Out
2018-10-30 20:43:00,16678,Room Admin,40,Out
2018-10-30 20:41:00,16679,Room Admin,41,Out
2018-10-30 20:39:00,16680,Room Admin,39,Out
2018-10-30 20:33:00,16681,Room Admin,41,Out
2018-10-30 20:29:00,16682,Room Admin,40,Out
2018-10-30 20:23:00,16683,Room Admin,40,Out
2018-10-30 20:19:00,16684,Room Admin,41,Out
2018-10-30 20:17:00,16685,Room Admin,40,Out
2018-10-30 20:13:00,16686,Room Admin,41,Out
2018-10-30 20:09:00,16687,Room Admin,40,Out
2018-10-30 20:07:00,16688,Room Admin,41,Out
2018-10-30 19:59:00,16689,Room Admin,40,Out
2018-10-30 19:51:00,16690,Room Admin,39,Out
2018-10-30 19:45:00,16691,Room Admin,40,Out
2018-10-30 19:43:00,16692,Room Admin,39,Out
2018-10-30 19:39:00,16693,Room Admin,40,Out
2018-10-30 19:37:00,16694,Room Admin,39,Out
2018-10-30 19:33:00,16695,Room Admin,40,Out
2018-10-30 19:31:00,16696,Room Admin,41,Out
2018-10-30 19:29:00,16697,Room Admin,40,Out
2018-10-30 19:27:00,16698,Room Admin,40,Out
2018-10-30 19:25:00,16699,Room Admin,41,Out
2018-10-30 19:23:00,16700,Room Admin,41,Out
2018-10-30 19:21:00,16701,Room Admin,41,Out
2018-10-30 19:13:00,16702,Room Admin,41,Out
2018-10-30 19:11:00,16703,Room Admin,41,Out
2018-10-30 19:07:00,16704,Room Admin,41,Out
2018-10-30 19:05:00,16705,Room Admin,41,Out
2018-10-30 19:03:00,16706,Room Admin,40,Out
2018-10-30 18:59:00,16707,Room Admin,41,Out
2018-10-30 18:49:00,16708,Room Admin,40,Out
2018-10-30 18:43:00,16709,Room Admin,41,Out
2018-10-30 18:41:00,16710,Room Admin,40,Out
2018-10-30 18:39:00,16711,Room Admin,40,Out
2018-10-30 18:35:00,16712,Room Admin,41,Out
2018-10-30 18:33:00,16713,Room Admin,40,Out
2018-10-30 18:31:00,16714,Room Admin,41,Out
2018-10-30 18:29:00,16715,Room Admin,40,Out
2018-10-30 18:27:00,16716,Room Admin,41,Out
2018-10-30 18:25:00,16717,Room Admin,42,Out
2018-10-30 18:23:00,16718,Room Admin,41,Out
2018-10-30 18:17:00,16719,Room Admin,41,Out
2018-10-30 18:15:00,16720,Room Admin,40,Out
2018-10-30 17:59:00,16721,Room Admin,41,Out
2018-10-30 17:57:00,16722,Room Admin,41,Out
2018-10-30 17:53:00,16723,Room Admin,40,Out
2018-10-30 17:47:00,16724,Room Admin,41,Out
2018-10-30 17:43:00,16725,Room Admin,40,Out
2018-10-30 17:39:00,16726,Room Admin,39,Out
2018-10-30 17:33:00,16727,Room Admin,39,Out
2018-10-30 17:29:00,16728,Room Admin,39,Out
2018-10-30 17:23:00,16729,Room Admin,40,Out
2018-10-30 17:21:00,16730,Room Admin,41,Out
2018-10-30 17:19:00,16731,Room Admin,40,Out
2018-10-30 17:15:00,16732,Room Admin,41,Out
2018-10-30 17:13:00,16733,Room Admin,42,Out
2018-10-30 17:07:00,16734,Room Admin,41,Out
2018-10-30 17:03:00,16735,Room Admin,42,Out
2018-10-30 17:01:00,16736,Room Admin,41,Out
2018-10-30 16:57:00,16737,Room Admin,42,Out
2018-10-30 16:55:00,16738,Room Admin,41,Out
2018-10-30 16:49:00,16739,Room Admin,42,Out
2018-10-30 16:37:00,16743,Room Admin,41,Out
2018-10-30 16:33:00,16745,Room Admin,42,Out
2018-10-30 16:31:00,16747,Room Admin,41,Out
2018-10-30 16:27:00,16748,Room Admin,42,Out
2018-10-30 16:25:00,16750,Room Admin,41,Out
2018-10-30 16:19:00,16751,Room Admin,42,Out
2018-10-30 16:17:00,16752,Room Admin,41,Out
2018-10-30 16:11:00,16753,Room Admin,41,Out
2018-10-30 16:07:00,16755,Room Admin,41,Out
2018-10-30 16:05:00,16756,Room Admin,41,Out
2018-10-30 16:01:00,16758,Room Admin,41,Out
2018-10-30 15:59:00,16759,Room Admin,41,Out
2018-10-30 15:55:00,16761,Room Admin,42,Out
2018-10-30 15:53:00,16762,Room Admin,41,Out
2018-10-30 15:51:00,16763,Room Admin,41,Out
2018-10-30 15:47:00,16765,Room Admin,41,Out
2018-10-30 15:42:00,16767,Room Admin,41,Out
2018-10-30 15:40:00,16768,Room Admin,41,Out
2018-10-30 15:36:00,16770,Room Admin,41,Out
2018-10-30 15:32:00,16771,Room Admin,41,Out
2018-10-30 15:30:00,16772,Room Admin,40,Out
2018-10-30 15:28:00,16773,Room Admin,41,Out
2018-10-30 15:26:00,16775,Room Admin,40,Out
2018-10-30 15:22:00,16777,Room Admin,41,Out
2018-10-30 15:21:00,16778,Room Admin,40,Out
2018-10-30 15:19:00,16780,Room Admin,39,Out
2018-10-30 15:13:00,16783,Room Admin,40,Out
2018-10-30 15:11:00,16784,Room Admin,40,Out
2018-10-30 15:09:00,16785,Room Admin,41,Out
2018-10-30 15:03:00,16786,Room Admin,41,Out
2018-10-30 15:01:00,16787,Room Admin,42,Out
2018-10-30 14:59:00,16788,Room Admin,42,Out
2018-10-30 14:57:00,16789,Room Admin,41,Out
2018-10-30 14:55:00,16790,Room Admin,41,Out
2018-10-30 14:53:00,16792,Room Admin,42,Out
2018-10-30 14:49:00,16793,Room Admin,41,Out
2018-10-30 14:45:00,16795,Room Admin,42,Out
2018-10-30 14:43:00,16796,Room Admin,42,Out
2018-10-30 14:41:00,16797,Room Admin,42,Out
2018-10-30 14:31:00,16798,Room Admin,42,Out
2018-10-30 14:25:00,16800,Room Admin,42,Out
2018-10-30 14:21:00,16802,Room Admin,42,Out
2018-10-30 14:19:00,16803,Room Admin,43,Out
2018-10-30 14:17:00,16805,Room Admin,42,Out
2018-10-30 14:17:00,16806,Room Admin,42,Out
2018-10-30 14:15:00,16807,Room Admin,41,Out
2018-10-30 14:13:00,16809,Room Admin,42,Out
2018-10-30 14:08:00,16811,Room Admin,42,Out
2018-10-30 14:06:00,16812,Room Admin,42,Out
2018-10-30 14:02:00,16813,Room Admin,41,Out
2018-10-30 13:55:00,16814,Room Admin,42,Out
2018-10-30 13:53:00,16815,Room Admin,42,Out
2018-10-30 13:49:00,16816,Room Admin,43,Out
2018-10-30 13:41:00,16818,Room Admin,42,Out
2018-10-30 13:39:00,16819,Room Admin,43,Out
2018-10-30 13:35:00,16821,Room Admin,42,Out
2018-10-30 13:19:00,16823,Room Admin,43,Out
2018-10-30 13:13:00,16824,Room Admin,44,Out
2018-10-30 13:11:00,16825,Room Admin,43,Out
2018-10-30 12:59:00,16827,Room Admin,44,Out
2018-10-30 12:57:00,16828,Room Admin,45,Out
2018-10-30 12:43:00,16831,Room Admin,44,Out
2018-10-30 12:39:00,16832,Room Admin,45,Out
2018-10-30 12:37:00,16834,Room Admin,43,Out
2018-10-30 12:31:00,16836,Room Admin,44,Out
2018-10-30 12:29:00,16837,Room Admin,45,Out
2018-10-30 12:25:00,16839,Room Admin,44,Out
2018-10-30 12:25:00,16840,Room Admin,44,Out
2018-10-30 12:25:00,16841,Room Admin,44,Out
2018-10-30 12:24:00,16842,Room Admin,45,Out
